,Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,region
37500,37500,Azerbaijan,all_energy_types,2007,0.54096317063746,2.2132606711852367,102.288,8724.24,62.006910703678486,5.288627900022094,40.058521116,Eastern Europe
37501,37501,Azerbaijan,coal,2007,0.0003004780267919,0.0,102.288,8724.24,62.006910703678486,5.288627900022094,0.0388435694928993,Eastern Europe
37502,37502,Azerbaijan,natural_gas,2007,0.3283362684,0.3756640188,102.288,8724.24,62.006910703678486,5.288627900022094,22.019677547,Eastern Europe
37503,37503,Azerbaijan,petroleum_n_other_liquids,2007,0.190009920210668,1.8144680923852363,102.288,8724.24,62.006910703678486,5.288627900022094,18.0,Eastern Europe
37505,37505,Azerbaijan,renewables_n_other,2007,0.022316504,0.02312856,102.288,8724.24,62.006910703678486,5.288627900022094,0.0,Eastern Europe
37506,37506,Bahrain,all_energy_types,2007,0.5607088311900001,0.5278767278771254,46.1232,1039.3,539.506236110844,12.15676343336976,27.826739712,Arab contries
37507,37507,Bahrain,coal,2007,0.0,0.0,46.1232,1039.3,539.506236110844,12.15676343336976,0.0,Arab contries
37508,37508,Bahrain,natural_gas,2007,0.4355632029,0.4355632029,46.1232,1039.3,539.506236110844,12.15676343336976,22.226739712,Arab contries
37509,37509,Bahrain,petroleum_n_other_liquids,2007,0.1251012722900001,0.0923135249771253,46.1232,1039.3,539.506236110844,12.15676343336976,5.6,Arab contries
37511,37511,Bahrain,renewables_n_other,2007,4.4356e-05,0.0,46.1232,1039.3,539.506236110844,12.15676343336976,0.0,Arab contries
37512,37512,Bangladesh,all_energy_types,2007,0.8066862723052444,0.6256163709693261,372.702,142660.0,5.654607264161253,2.1644270014790488,46.899409122,Asia
37513,37513,Bangladesh,coal,2007,0.0418428861828263,0.0081006221176866,372.702,142660.0,5.654607264161253,2.1644270014790488,3.7351031851657424,Asia
37514,37514,Bangladesh,natural_gas,2007,0.59698347695,0.59698347695,372.702,142660.0,5.654607264161253,2.1644270014790488,29.164305937,Asia
37515,37515,Bangladesh,petroleum_n_other_liquids,2007,0.160308533172418,0.0129808959016394,372.702,142660.0,5.654607264161253,2.1644270014790488,14.0,Asia
37517,37517,Bangladesh,renewables_n_other,2007,0.007551376,0.007551376,372.702,142660.0,5.654607264161253,2.1644270014790488,0.0,Asia
37518,37518,Barbados,all_energy_types,2007,0.0234908098186,0.002838052917821,4.75095,278.701,84.28677980559816,4.9444447570696415,1.45270089,Latin America
37519,37519,Barbados,coal,2007,0.0,0.0,4.75095,278.701,84.28677980559816,4.9444447570696415,0.0,Latin America
37520,37520,Barbados,natural_gas,2007,0.000696633,0.000696633,4.75095,278.701,84.28677980559816,4.9444447570696415,0.05270089,Latin America
37521,37521,Barbados,petroleum_n_other_liquids,2007,0.0227941768186,0.002141419917821,4.75095,278.701,84.28677980559816,4.9444447570696415,1.4,Latin America
37523,37523,Barbados,renewables_n_other,2007,0.0,0.0,4.75095,278.701,84.28677980559816,4.9444447570696415,0.0,Latin America
37524,37524,Belarus,all_energy_types,2007,1.1190892205765235,0.0822076644934685,135.568,9480.51,118.04103582787464,8.254818397973887,66.311826977,Eastern Europe
37525,37525,Belarus,coal,2007,0.0018886590525261,0.0,135.568,9480.51,118.04103582787464,8.254818397973887,0.527344471915792,Eastern Europe
37526,37526,Belarus,natural_gas,2007,0.7609986972,0.0058651152,135.568,9480.51,118.04103582787464,8.254818397973887,40.784482505,Eastern Europe
37527,37527,Belarus,petroleum_n_other_liquids,2007,0.3377744143728781,0.0751169332934685,135.568,9480.51,118.04103582787464,8.254818397973887,25.0,Eastern Europe
37529,37529,Belarus,renewables_n_other,2007,0.0184274499511195,0.001225616,135.568,9480.51,118.04103582787464,8.254818397973887,0.0,Eastern Europe
37530,37530,Belgium,all_energy_types,2007,2.784362000472983,0.519475593393,482.431,10636.0,261.7865739444324,5.771523804384427,138.702390759,Western Europe
37531,37531,Belgium,coal,2007,0.1822127053925607,0.0,482.431,10636.0,261.7865739444324,5.771523804384427,18.317935035548068,Western Europe
37532,37532,Belgium,natural_gas,2007,0.6642009885,0.0,482.431,10636.0,261.7865739444324,5.771523804384427,34.978881723,Western Europe
37533,37533,Belgium,petroleum_n_other_liquids,2007,1.39198850030891,0.0,482.431,10636.0,261.7865739444324,5.771523804384427,85.405574,Western Europe
37534,37534,Belgium,nuclear,2007,0.474770261393,0.474770261393,482.431,10636.0,261.7865739444324,5.771523804384427,0.0,Western Europe
37535,37535,Belgium,renewables_n_other,2007,0.0711895448785124,0.044705332,482.431,10636.0,261.7865739444324,5.771523804384427,0.0,Western Europe
37536,37536,Belize,all_energy_types,2007,0.0096374104080499,0.008206467626,2.16875,299.031,32.22880038541152,4.443762724172907,1.0,Latin America
37537,37537,Belize,coal,2007,0.0,0.0,2.16875,299.031,32.22880038541152,4.443762724172907,0.0,Latin America
37538,37538,Belize,natural_gas,2007,0.0,0.0,2.16875,299.031,32.22880038541152,4.443762724172907,0.0,Latin America
37539,37539,Belize,petroleum_n_other_liquids,2007,0.0069360738360499,0.006272831054,2.16875,299.031,32.22880038541152,4.443762724172907,1.0,Latin America
37541,37541,Belize,renewables_n_other,2007,0.002701336572,0.001933636572,2.16875,299.031,32.22880038541152,4.443762724172907,0.0,Latin America
37542,37542,Benin,all_energy_types,2007,0.0566360934146645,3.9536e-05,22.2465,8454.79,6.698699011408277,2.5458428703240776,3.0,Africa
37543,37543,Benin,coal,2007,8.140235466462931e-05,0.0,22.2465,8454.79,6.698699011408277,2.5458428703240776,0.0,Africa
37544,37544,Benin,natural_gas,2007,0.0,0.0,22.2465,8454.79,6.698699011408277,2.5458428703240776,0.0,Africa
37545,37545,Benin,petroleum_n_other_liquids,2007,0.0545396070599999,0.0,22.2465,8454.79,6.698699011408277,2.5458428703240776,3.0,Africa
37547,37547,Benin,renewables_n_other,2007,0.002015084,3.9536e-05,22.2465,8454.79,6.698699011408277,2.5458428703240776,0.0,Africa
37548,37548,Bermuda,all_energy_types,2007,0.01253908652,0.0,7.00978,65.9112,190.2421215210769,1.7887988667262034,0.6,Western Europe
37549,37549,Bermuda,coal,2007,0.0,0.0,7.00978,65.9112,190.2421215210769,1.7887988667262034,0.0,Western Europe
37550,37550,Bermuda,natural_gas,2007,0.0,0.0,7.00978,65.9112,190.2421215210769,1.7887988667262034,0.0,Western Europe
37551,37551,Bermuda,petroleum_n_other_liquids,2007,0.01253908652,0.0,7.00978,65.9112,190.2421215210769,1.7887988667262034,0.6,Western Europe
37553,37553,Bermuda,renewables_n_other,2007,0.0,0.0,7.00978,65.9112,190.2421215210769,1.7887988667262034,0.0,Western Europe
37554,37554,Bhutan,all_energy_types,2007,0.0509432067429867,0.0656124132650652,4.02496,663.447,76.78564639373872,12.656823109543144,0.367068536,Asia
37555,37555,Bhutan,coal,2007,0.0017178628639867,0.0014257172650652,4.02496,663.447,76.78564639373872,12.656823109543144,0.1670685355902122,Asia
37556,37556,Bhutan,natural_gas,2007,0.0,0.0,4.02496,663.447,76.78564639373872,12.656823109543144,0.0,Asia
37557,37557,Bhutan,petroleum_n_other_liquids,2007,0.0032962598789999,0.0,4.02496,663.447,76.78564639373872,12.656823109543144,0.2,Asia
37559,37559,Bhutan,renewables_n_other,2007,0.045929084,0.064186696,4.02496,663.447,76.78564639373872,12.656823109543144,0.0,Asia
37560,37560,Bolivia,all_energy_types,2007,0.2242627169547178,0.656345122804,51.9704,9558.44,23.462271767643863,4.315200901950299,12.499241282,Latin America
37561,37561,Bolivia,coal,2007,0.0,0.0,51.9704,9558.44,23.462271767643863,4.315200901950299,1.1254493640306214e-05,Latin America
37562,37562,Bolivia,natural_gas,2007,0.09262947925,0.51997982575,51.9704,9558.44,23.462271767643863,4.315200901950299,4.699230028,Latin America
37563,37563,Bolivia,petroleum_n_other_liquids,2007,0.108325606943,0.113057767466,51.9704,9558.44,23.462271767643863,4.315200901950299,7.8,Latin America
37565,37565,Bolivia,renewables_n_other,2007,0.0233076307617177,0.023307529588,51.9704,9558.44,23.462271767643863,4.315200901950299,0.0,Latin America
37566,37566,Bosnia and Herzegovina,all_energy_types,2007,0.1793823350718164,0.12808029117974,37.9156,3762.79,47.67269368522197,4.73109577777528,11.12803019,Eastern Europe
37567,37567,Bosnia and Herzegovina,coal,2007,0.0886755508458759,0.08892976717974,37.9156,3762.79,47.67269368522197,4.73109577777528,6.666560060592346,Eastern Europe
37568,37568,Bosnia and Herzegovina,natural_gas,2007,0.0114816128,0.0,37.9156,3762.79,47.67269368522197,4.73109577777528,0.761470129,Eastern Europe
37569,37569,Bosnia and Herzegovina,petroleum_n_other_liquids,2007,0.055269849618,0.0,37.9156,3762.79,47.67269368522197,4.73109577777528,3.7,Eastern Europe
37571,37571,Bosnia and Herzegovina,renewables_n_other,2007,0.0239553218079404,0.039150524,37.9156,3762.79,47.67269368522197,4.73109577777528,0.0,Eastern Europe
37572,37572,Botswana,all_energy_types,2007,0.0633916867542557,0.0184392857708346,24.25762,1875.458,33.80064323181631,2.613269016261931,4.238218136,Africa
37573,37573,Botswana,coal,2007,0.0206024994942557,0.0184392857708346,24.25762,1875.458,33.80064323181631,2.613269016261931,2.1382181360798,Africa
37574,37574,Botswana,natural_gas,2007,0.0,0.0,24.25762,1875.458,33.80064323181631,2.613269016261931,0.0,Africa
37575,37575,Botswana,petroleum_n_other_liquids,2007,0.0341943592599999,0.0,24.25762,1875.458,33.80064323181631,2.613269016261931,2.1,Africa
37577,37577,Botswana,renewables_n_other,2007,0.008594828,0.0,24.25762,1875.458,33.80064323181631,2.613269016261931,0.0,Africa
37578,37578,Brazil,all_energy_types,2007,10.126926321671135,8.846278089393966,2522.071,190365.8,53.197193622337295,4.015321662899711,349.282669137,Latin America
37579,37579,Brazil,coal,2007,0.5337057406273018,0.0950408968298932,2522.071,190365.8,53.197193622337295,4.015321662899711,52.648305357632864,Latin America
37580,37580,Brazil,natural_gas,2007,0.7420345422,0.3676545768,2522.071,190365.8,53.197193622337295,4.015321662899711,38.339046668,Latin America
37581,37581,Brazil,petroleum_n_other_liquids,2007,4.706970294727747,3.9020418408640727,2522.071,190365.8,53.197193622337295,4.015321662899711,258.29531711126094,Latin America
37582,37582,Brazil,nuclear,2007,0.12065922475,0.12065922475,2522.071,190365.8,53.197193622337295,4.015321662899711,0.0,Latin America
37583,37583,Brazil,renewables_n_other,2007,4.023556519366089,4.36088155015,2522.071,190365.8,53.197193622337295,4.015321662899711,0.0,Latin America
37584,37584,British Virgin Islands,all_energy_types,2007,0.002108205125,0.0,1.27854,25.05,84.15988522954092,1.6489160487743832,0.1,Western Europe
37585,37585,British Virgin Islands,coal,2007,0.0,0.0,1.27854,25.05,84.15988522954092,1.6489160487743832,0.0,Western Europe
37586,37586,British Virgin Islands,natural_gas,2007,0.0,0.0,1.27854,25.05,84.15988522954092,1.6489160487743832,0.0,Western Europe
37587,37587,British Virgin Islands,petroleum_n_other_liquids,2007,0.002108205125,0.0,1.27854,25.05,84.15988522954092,1.6489160487743832,0.1,Western Europe
37589,37589,British Virgin Islands,renewables_n_other,2007,0.0,0.0,1.27854,25.05,84.15988522954092,1.6489160487743832,0.0,Western Europe
37590,37590,Brunei,all_energy_types,2007,0.186514792424026,0.8634900856341801,26.3884,374.967,497.4165524540186,7.068059921178472,9.827422017,Asia
37591,37591,Brunei,coal,2007,0.0,0.0,26.3884,374.967,497.4165524540186,7.068059921178472,0.0,Asia
37592,37592,Brunei,natural_gas,2007,0.15554399931,0.5101357695,26.3884,374.967,497.4165524540186,7.068059921178472,7.827422017,Asia
37593,37593,Brunei,petroleum_n_other_liquids,2007,0.0309707931140259,0.35335431613418,26.3884,374.967,497.4165524540186,7.068059921178472,2.0,Asia
37595,37595,Brunei,renewables_n_other,2007,0.0,0.0,26.3884,374.967,497.4165524540186,7.068059921178472,0.0,Asia
37596,37596,Bulgaria,all_energy_types,2007,0.7903323542012358,0.3905818738267331,118.6638,7538.502,104.8394434598858,6.660265002479576,47.050031788,Eastern Europe
37597,37597,Bulgaria,coal,2007,0.2813052088646476,0.1986216365187403,118.6638,7538.502,104.8394434598858,6.660265002479576,25.26449049323921,Eastern Europe
37598,37598,Bulgaria,natural_gas,2007,0.120671355,0.010446177,118.6638,7538.502,104.8394434598858,6.660265002479576,6.785541295,Eastern Europe
37599,37599,Bulgaria,petroleum_n_other_liquids,2007,0.2165285376652182,0.0021457877959926,118.6638,7538.502,104.8394434598858,6.660265002479576,15.0,Eastern Europe
37600,37600,Bulgaria,nuclear,2007,0.150724440512,0.150724440512,118.6638,7538.502,104.8394434598858,6.660265002479576,0.0,Eastern Europe
37601,37601,Bulgaria,renewables_n_other,2007,0.02110281215937,0.028643832,118.6638,7538.502,104.8394434598858,6.660265002479576,0.0,Eastern Europe
37602,37602,Burkina Faso,all_energy_types,2007,0.0250159791868399,0.001090234852,20.1783,14252.0,1.7552609589419026,1.239746618240387,1.2,Africa
37603,37603,Burkina Faso,coal,2007,0.0,0.0,20.1783,14252.0,1.7552609589419026,1.239746618240387,0.0,Africa
37604,37604,Burkina Faso,natural_gas,2007,0.0,0.0,20.1783,14252.0,1.7552609589419026,1.239746618240387,0.0,Africa
37605,37605,Burkina Faso,petroleum_n_other_liquids,2007,0.0235026563348399,0.0,20.1783,14252.0,1.7552609589419026,1.239746618240387,1.2,Africa
37607,37607,Burkina Faso,renewables_n_other,2007,0.001513322852,0.001090234852,20.1783,14252.0,1.7552609589419026,1.239746618240387,0.0,Africa
37608,37608,Burma,all_energy_types,2007,0.2725508967634301,0.5949306452902934,129.883,49621.5,5.492596893754321,2.0984339502739395,13.962583744,Asia
37609,37609,Burma,coal,2007,0.0086464800728368,0.0094387647059582,129.883,49621.5,5.492596893754321,2.0984339502739395,0.8135334303014695,Asia
37610,37610,Burma,natural_gas,2007,0.1533546812,0.5032415752,129.883,49621.5,5.492596893754321,2.0984339502739395,7.149050314,Asia
37611,37611,Burma,petroleum_n_other_liquids,2007,0.075048239894858,0.0468161653843351,129.883,49621.5,5.492596893754321,2.0984339502739395,6.0,Asia
37613,37613,Burma,renewables_n_other,2007,0.0355014955957351,0.03543414,129.883,49621.5,5.492596893754321,2.0984339502739395,0.0,Asia
37614,37614,Burundi,all_energy_types,2007,0.0066740355579999,0.001146544,6.47584,7862.23,0.8488731006342984,1.0306053821589167,0.4,Africa
37615,37615,Burundi,coal,2007,0.0,0.0,6.47584,7862.23,0.8488731006342984,1.0306053821589167,0.0,Africa
37616,37616,Burundi,natural_gas,2007,0.0,0.0,6.47584,7862.23,0.8488731006342984,1.0306053821589167,0.0,Africa
37617,37617,Burundi,petroleum_n_other_liquids,2007,0.0052647675579999,0.0,6.47584,7862.23,0.8488731006342984,1.0306053821589167,0.4,Africa
37619,37619,Burundi,renewables_n_other,2007,0.001409268,0.001146544,6.47584,7862.23,0.8488731006342984,1.0306053821589167,0.0,Africa
37620,37620,Cabo Verde,all_energy_types,2007,0.0113219307259999,6.9188e-05,2.73514,475.067,23.83228202758768,4.139433713082327,0.3,Africa
37621,37621,Cabo Verde,coal,2007,0.0,0.0,2.73514,475.067,23.83228202758768,4.139433713082327,0.0,Africa
37622,37622,Cabo Verde,natural_gas,2007,0.0,0.0,2.73514,475.067,23.83228202758768,4.139433713082327,0.0,Africa
37623,37623,Cabo Verde,petroleum_n_other_liquids,2007,0.0112527427259999,0.0,2.73514,475.067,23.83228202758768,4.139433713082327,0.3,Africa
37625,37625,Cabo Verde,renewables_n_other,2007,6.9188e-05,6.9188e-05,2.73514,475.067,23.83228202758768,4.139433713082327,0.0,Africa
37626,37626,Cambodia,all_energy_types,2007,0.0522325023575019,0.00064246,32.8608,13680.0,3.8181653770103785,1.5895079352146624,3.900850645,Asia
37627,37627,Cambodia,coal,2007,0.0004931867575019,0.0,32.8608,13680.0,3.8181653770103785,1.5895079352146624,0.000850645107528,Asia
37628,37628,Cambodia,natural_gas,2007,0.0,0.0,32.8608,13680.0,3.8181653770103785,1.5895079352146624,0.0,Asia
37629,37629,Cambodia,petroleum_n_other_liquids,2007,0.0507454195999999,0.0,32.8608,13680.0,3.8181653770103785,1.5895079352146624,3.9,Asia
37631,37631,Cambodia,renewables_n_other,2007,0.000993896,0.00064246,32.8608,13680.0,3.8181653770103785,1.5895079352146624,0.0,Asia
37632,37632,Cameroon,all_energy_types,2007,0.1033467458536159,0.2189586310284698,54.1039,18730.3,5.517623628752125,1.910153350379842,3.839235198,Africa
37633,37633,Cameroon,coal,2007,0.0,0.0,54.1039,18730.3,5.517623628752125,1.910153350379842,0.0,Africa
37634,37634,Cameroon,natural_gas,2007,0.0007394961,0.0007394961,54.1039,18730.3,5.517623628752125,1.910153350379842,0.039235198,Africa
37635,37635,Cameroon,petroleum_n_other_liquids,2007,0.0642079097536159,0.1798197949284698,54.1039,18730.3,5.517623628752125,1.910153350379842,3.8,Africa
37637,37637,Cameroon,renewables_n_other,2007,0.03839934,0.03839934,54.1039,18730.3,5.517623628752125,1.910153350379842,0.0,Africa
37638,37638,Canada,all_energy_types,2007,13.767677158662243,19.41970512004189,1418.622,32889.0,418.6103912755708,9.704965211777518,575.64254776,Canada
37639,37639,Canada,coal,2007,1.152771850365182,1.4682329468422972,1418.622,32889.0,418.6103912755708,9.704965211777518,111.8955260450415,Canada
37640,37640,Canada,natural_gas,2007,3.1359239716,6.59538758704,1418.622,32889.0,418.6103912755708,9.704965211777518,179.938310679,Canada
37641,37641,Canada,petroleum_n_other_liquids,2007,4.87995326475153,6.628429959100593,1418.622,32889.0,418.6103912755708,9.704965211777518,283.808711036,Canada
37642,37642,Canada,nuclear,2007,0.995647200709,0.995647200709,1418.622,32889.0,418.6103912755708,9.704965211777518,0.0,Canada
37643,37643,Canada,renewables_n_other,2007,3.6033808712365336,3.73200742635,1418.622,32889.0,418.6103912755708,9.704965211777518,0.0,Canada
37644,37644,Cayman Islands,all_energy_types,2007,0.0089128085,0.0,3.2769,52.28,170.4821824789595,2.7198902926546435,0.5,Western Europe
37645,37645,Cayman Islands,coal,2007,0.0,0.0,3.2769,52.28,170.4821824789595,2.7198902926546435,0.0,Western Europe
37646,37646,Cayman Islands,natural_gas,2007,0.0,0.0,3.2769,52.28,170.4821824789595,2.7198902926546435,0.0,Western Europe
37647,37647,Cayman Islands,petroleum_n_other_liquids,2007,0.0089128085,0.0,3.2769,52.28,170.4821824789595,2.7198902926546435,0.5,Western Europe
37649,37649,Cayman Islands,renewables_n_other,2007,0.0,0.0,3.2769,52.28,170.4821824789595,2.7198902926546435,0.0,Western Europe
37650,37650,Central African Republic,all_energy_types,2007,0.005215118,0.001344224,4.40602,4198.0,1.2422863268222968,1.183634663483144,0.3,Africa
37651,37651,Central African Republic,coal,2007,0.0,0.0,4.40602,4198.0,1.2422863268222968,1.183634663483144,0.0,Africa
37652,37652,Central African Republic,natural_gas,2007,0.0,0.0,4.40602,4198.0,1.2422863268222968,1.183634663483144,0.0,Africa
37653,37653,Central African Republic,petroleum_n_other_liquids,2007,0.003870894,0.0,4.40602,4198.0,1.2422863268222968,1.183634663483144,0.3,Africa
37655,37655,Central African Republic,renewables_n_other,2007,0.001344224,0.001344224,4.40602,4198.0,1.2422863268222968,1.183634663483144,0.0,Africa
37656,37656,Chad,all_energy_types,2007,0.0041897823999999,0.32843616,16.8081,10818.0,0.3872973192826768,0.2492716249903319,0.2,Africa
37657,37657,Chad,coal,2007,0.0,0.0,16.8081,10818.0,0.3872973192826768,0.2492716249903319,0.0,Africa
37658,37658,Chad,natural_gas,2007,0.0,0.0,16.8081,10818.0,0.3872973192826768,0.2492716249903319,0.0,Africa
37659,37659,Chad,petroleum_n_other_liquids,2007,0.0041897823999999,0.32843616,16.8081,10818.0,0.3872973192826768,0.2492716249903319,0.2,Africa
37661,37661,Chad,renewables_n_other,2007,0.0,0.0,16.8081,10818.0,0.3872973192826768,0.2492716249903319,0.0,Africa
37662,37662,Chile,all_energy_types,2007,1.2595076423011913,0.3344560741372024,312.1364,16472.78,76.4599322215917,4.035119397485175,64.697668961,Latin America
37663,37663,Chile,coal,2007,0.1181461805803841,0.0042463658285138,312.1364,16472.78,76.4599322215917,4.035119397485175,10.797942095883128,Latin America
37664,37664,Chile,natural_gas,2007,0.16458400364,0.06586678343,312.1364,16472.78,76.4599322215917,4.035119397485175,14.644994865,Latin America
37665,37665,Chile,petroleum_n_other_liquids,2007,0.71821894783448,0.0112729888786885,312.1364,16472.78,76.4599322215917,4.035119397485175,39.254732,Latin America
37667,37667,Chile,renewables_n_other,2007,0.2585585102463271,0.253069936,312.1364,16472.78,76.4599322215917,4.035119397485175,0.0,Latin America
37668,37668,China,all_energy_types,2007,88.90075156248795,77.52232626623776,9217.34,1347098.0,65.99427180686777,9.644946542330864,6750.666894778,Asia
37669,37669,China,coal,2007,65.11894595880007,61.46620689632633,9217.34,1347098.0,65.99427180686777,9.644946542330864,5712.141004523539,Asia
37670,37670,China,natural_gas,2007,2.60211337925,2.55635220225,9217.34,1347098.0,65.99427180686777,9.644946542330864,110.525890254,Asia
37671,37671,China,petroleum_n_other_liquids,2007,16.193899132005,8.021216137572436,9217.34,1347098.0,65.99427180686777,9.644946542330864,928.0,Asia
37672,37672,China,nuclear,2007,0.598366106639,0.598366106639,9217.34,1347098.0,65.99427180686777,9.644946542330864,0.0,Asia
37673,37673,China,renewables_n_other,2007,4.387426985793892,4.88018492345,9217.34,1347098.0,65.99427180686777,9.644946542330864,0.0,Asia
37674,37674,Colombia,all_energy_types,2007,1.2949134536981015,3.5334894018943626,459.434,43737.5,29.60648079332613,2.818497224189114,49.335075092,Latin America
37675,37675,Colombia,coal,2007,0.1019437807826191,1.6653257419142211,459.434,43737.5,29.60648079332613,2.818497224189114,5.218164812159081,Latin America
37676,37676,Colombia,natural_gas,2007,0.2473695679,0.2506503314,459.434,43737.5,29.60648079332613,2.818497224189114,12.567592306,Latin America
37677,37677,Colombia,petroleum_n_other_liquids,2007,0.5439310490474718,1.1706734420801417,459.434,43737.5,29.60648079332613,2.818497224189114,31.549317974131817,Latin America
37679,37679,Colombia,renewables_n_other,2007,0.4016690559680107,0.4468398865,459.434,43737.5,29.60648079332613,2.818497224189114,0.0,Latin America
37680,37680,Comoros,all_energy_types,2007,0.0016283711299999,4.942e-05,1.63178,641.624,2.537889994763288,0.9979109500055152,0.1,Arab contries
37681,37681,Comoros,coal,2007,0.0,0.0,1.63178,641.624,2.537889994763288,0.9979109500055152,0.0,Arab contries
37682,37682,Comoros,natural_gas,2007,0.0,0.0,1.63178,641.624,2.537889994763288,0.9979109500055152,0.0,Arab contries
37683,37683,Comoros,petroleum_n_other_liquids,2007,0.0015789511299999,0.0,1.63178,641.624,2.537889994763288,0.9979109500055152,0.1,Arab contries
37685,37685,Comoros,renewables_n_other,2007,4.942e-05,4.942e-05,1.63178,641.624,2.537889994763288,0.9979109500055152,0.0,Arab contries
37686,37686,Congo-Brazzaville,all_energy_types,2007,0.035877620578056,0.4621868471310354,15.0972,3876.12,9.256065492826847,2.376442027531993,1.553116783,Africa
37687,37687,Congo-Brazzaville,coal,2007,0.0,0.0,15.0972,3876.12,9.256065492826847,2.376442027531993,0.0,Africa
37688,37688,Congo-Brazzaville,natural_gas,2007,0.01072269345,0.01072269345,15.0972,3876.12,9.256065492826847,2.376442027531993,0.353116783,Africa
37689,37689,Congo-Brazzaville,petroleum_n_other_liquids,2007,0.020341451128056,0.4481826656810354,15.0972,3876.12,9.256065492826847,2.376442027531993,1.2,Africa
37691,37691,Congo-Brazzaville,renewables_n_other,2007,0.004813476,0.003281488,15.0972,3876.12,9.256065492826847,2.376442027531993,0.0,Africa
37692,37692,Congo-Kinshasa,all_energy_types,2007,0.1023527754155178,0.1240643551402546,40.5966,58453.7,1.751005931455456,2.521215456849041,1.719635243,Africa
37693,37693,Congo-Kinshasa,coal,2007,0.0003114053755177,0.0,40.5966,58453.7,1.751005931455456,2.521215456849041,0.0196352433475563,Africa
37694,37694,Congo-Kinshasa,natural_gas,2007,0.0,0.0,40.5966,58453.7,1.751005931455456,2.521215456849041,0.0,Africa
37695,37695,Congo-Kinshasa,petroleum_n_other_liquids,2007,0.03004375404,0.0475424271402546,40.5966,58453.7,1.751005931455456,2.521215456849041,1.7,Africa
37697,37697,Congo-Kinshasa,renewables_n_other,2007,0.071997616,0.076521928,40.5966,58453.7,1.751005931455456,2.521215456849041,0.0,Africa
37704,37704,Costa Rica,all_energy_types,2007,0.1856432872838775,0.0853243195,62.8814,4404.63,42.14730574052248,2.952276623673734,6.657303239,Latin America
37705,37705,Costa Rica,coal,2007,4.605339518932779e-08,0.0,62.8814,4404.63,42.14730574052248,2.952276623673734,0.0010016862022262,Latin America
37706,37706,Costa Rica,natural_gas,2007,0.0,0.0,62.8814,4404.63,42.14730574052248,2.952276623673734,0.0,Latin America
37707,37707,Costa Rica,petroleum_n_other_liquids,2007,0.1035214015152199,0.0,62.8814,4404.63,42.14730574052248,2.952276623673734,6.656301552964383,Latin America
37709,37709,Costa Rica,renewables_n_other,2007,0.0821218397152624,0.0853243195,62.8814,4404.63,42.14730574052248,2.952276623673734,0.0,Latin America
37710,37710,Croatia,all_energy_types,2007,0.4037515914260493,0.1549953041142621,104.2461,4312.555,93.62236340778249,3.8730618356566753,22.831814,Eastern Europe
37711,37711,Croatia,coal,2007,0.0276641675662997,0.0,104.2461,4312.555,93.62236340778249,3.8730618356566753,2.4762094623646163,Eastern Europe
37712,37712,Croatia,natural_gas,2007,0.103048781535,0.07294376817,104.2461,4312.555,93.62236340778249,3.8730618356566753,5.355604538,Eastern Europe
37713,37713,Croatia,petroleum_n_other_liquids,2007,0.2099377152396299,0.0400165451442621,104.2461,4312.555,93.62236340778249,3.8730618356566753,15.0,Eastern Europe
37715,37715,Croatia,renewables_n_other,2007,0.0631009270851195,0.0420349908,104.2461,4312.555,93.62236340778249,3.8730618356566753,0.0,Eastern Europe
37716,37716,Cuba,all_energy_types,2007,0.3474981446391005,0.1447685946272783,114.846,11251.1,30.885704032414655,3.0257749041246584,24.827564418,Latin America
37717,37717,Cuba,coal,2007,0.0004560275096952,0.0,114.846,11251.1,30.885704032414655,3.0257749041246584,0.0840817715722482,Latin America
37718,37718,Cuba,natural_gas,2007,0.021019488,0.021019488,114.846,11251.1,30.885704032414655,3.0257749041246584,0.743482646,Latin America
37719,37719,Cuba,petroleum_n_other_liquids,2007,0.3205342150556139,0.1179381418032783,114.846,11251.1,30.885704032414655,3.0257749041246584,24.0,Latin America
37721,37721,Cuba,renewables_n_other,2007,0.0054884140737913,0.005810964824,114.846,11251.1,30.885704032414655,3.0257749041246584,0.0,Latin America
37722,37722,Cyprus,all_energy_types,2007,0.1252356576418496,2.9652e-05,28.3204,776.333,161.31693183447007,4.422100593277272,9.230284269,Western Europe
37723,37723,Cyprus,coal,2007,0.0002442820318496,0.0,28.3204,776.333,161.31693183447007,4.422100593277272,0.0302842694274541,Western Europe
37724,37724,Cyprus,natural_gas,2007,0.0,0.0,28.3204,776.333,161.31693183447007,4.422100593277272,0.0,Western Europe
37725,37725,Cyprus,petroleum_n_other_liquids,2007,0.1249617236099999,0.0,28.3204,776.333,161.31693183447007,4.422100593277272,9.2,Western Europe
37727,37727,Cyprus,renewables_n_other,2007,2.9652e-05,2.9652e-05,28.3204,776.333,161.31693183447007,4.422100593277272,0.0,Western Europe
37728,37728,Czech Republic,all_energy_types,2007,1.833190516221786,1.3609809255847236,327.8946,10309.95,177.80789588909607,5.590792029578364,118.533331625,Eastern Europe
37729,37729,Czech Republic,coal,2007,0.8316332985891649,1.0262477240143593,327.8946,10309.95,177.80789588909607,5.590792029578364,77.61372514606288,Eastern Europe
